captured_at_utc,session_date,strategy_id,symbol,close,gap_pct,relvol,float_shares,volume,tradeable
2026-08-14T14:35:26.502438+00:00,2026-08-14,gale_orb5,WETO,8.9637,195.01385041551248,23.668864214511096,863586.468816,40008898,True
2026-08-14T14:40:28.119518+00:00,2026-08-14,gale_orb5,AKAN,8.22,55.88822355289421,8.635108773001802,540841.0,9796176,True
2026-08-14T14:40:28.119518+00:00,2026-08-14,gale_orb5,CGTL,4.6062,36.684782608695656,120.86279449119606,1091666.2114489998,15478185,False
2026-08-14T14:40:28.119518+00:00,2026-08-14,gale_orb5,HHS,4.3501,50.53380782918151,150.1390166037131,3909281.64565,3183863,False
2026-08-14T14:40:28.119518+00:00,2026-08-14,gale_orb5,LBGJ,3.1599,24.08026755852842,8.029795925911063,514586.5584,11851507,True
2026-08-14T14:40:28.119518+00:00,2026-08-14,gale_orb5,MF,18.78,30.399999999999995,8.044368997511802,1384449.605185,1383728,True
2026-08-14T14:40:28.119518+00:00,2026-08-14,gale_orb5,WETO,8.9637,195.01385041551248,23.668864214511096,863586.468816,40008898,True
2026-08-14T14:45:40.794263+00:00,2026-08-14,gale_orb5,AKAN,8.22,55.88822355289421,8.635108773001802,540841.0,9796176,True
2026-08-14T14:45:40.794263+00:00,2026-08-14,gale_orb5,CGTL,4.6062,36.684782608695656,120.86279449119606,1091666.2114489998,15478185,False
2026-08-14T14:45:40.794263+00:00,2026-08-14,gale_orb5,HHS,4.3501,50.53380782918151,150.1390166037131,3909281.64565,3183863,False
2026-08-14T14:45:40.794263+00:00,2026-08-14,gale_orb5,LBGJ,3.1599,24.08026755852842,8.029795925911063,514586.5584,11851507,True
2026-08-14T14:45:40.794263+00:00,2026-08-14,gale_orb5,MF,18.78,30.399999999999995,8.044368997511802,1384449.605185,1383728,True
2026-08-14T14:45:40.794263+00:00,2026-08-14,gale_orb5,WETO,8.9637,195.01385041551248,23.668864214511096,863586.468816,40008898,True
2026-08-14T14:50:32.167006+00:00,2026-08-14,gale_orb5,AKAN,7.51,55.88822355289421,9.06878512742945,540841.0,10288164,True
2026-08-14T14:50:32.167006+00:00,2026-08-14,gale_orb5,CGTL,4.7399,36.684782608695656,122.26532650446129,1091666.2114489998,15657799,False
2026-08-14T14:50:32.167006+00:00,2026-08-14,gale_orb5,HHS,4.38,50.53380782918151,157.54749812553936,3909281.64565,3340968,False
2026-08-14T14:50:32.167006+00:00,2026-08-14,gale_orb5,LBGJ,3.2004,24.08026755852842,8.073168248620505,514586.5584,11915522,True
2026-08-14T14:50:32.167006+00:00,2026-08-14,gale_orb5,MF,17.13,30.399999999999995,11.33591842429598,1384449.605185,1949914,True
2026-08-14T14:50:32.167006+00:00,2026-08-14,gale_orb5,WETO,9.6868,195.01385041551248,24.51759414116707,863586.468816,41443557,True
2026-08-14T14:55:31.959239+00:00,2026-08-14,gale_orb5,AKAN,7.51,55.88822355289421,9.06878512742945,540841.0,10288164,True
2026-08-14T14:55:31.959239+00:00,2026-08-14,gale_orb5,CGTL,4.7399,36.684782608695656,122.26532650446129,1091666.2114489998,15657799,False
2026-08-14T14:55:31.959239+00:00,2026-08-14,gale_orb5,HHS,4.38,50.53380782918151,157.54749812553936,3909281.64565,3340968,False
2026-08-14T14:55:31.959239+00:00,2026-08-14,gale_orb5,LBGJ,3.2004,24.08026755852842,8.073168248620505,514586.5584,11915522,True
2026-08-14T14:55:31.959239+00:00,2026-08-14,gale_orb5,MF,17.13,30.399999999999995,11.33591842429598,1384449.605185,1949914,True
2026-08-14T14:55:31.959239+00:00,2026-08-14,gale_orb5,WETO,9.6868,195.01385041551248,24.51759414116707,863586.468816,41443557,True
2026-08-14T15:00:38.513298+00:00,2026-08-14,gale_orb5,AKAN,7.51,55.88822355289421,9.06878512742945,540841.0,10288164,True
2026-08-14T15:00:38.513298+00:00,2026-08-14,gale_orb5,CGTL,4.7399,36.684782608695656,122.26532650446129,1091666.2114489998,15657799,False
2026-08-14T15:00:38.513298+00:00,2026-08-14,gale_orb5,HHS,4.38,50.53380782918151,157.54749812553936,3909281.64565,3340968,False
2026-08-14T15:00:38.513298+00:00,2026-08-14,gale_orb5,LBGJ,3.2004,24.08026755852842,8.073168248620505,514586.5584,11915522,True
2026-08-14T15:00:38.513298+00:00,2026-08-14,gale_orb5,MF,17.13,30.399999999999995,11.33591842429598,1384449.605185,1949914,True
2026-08-14T15:00:38.513298+00:00,2026-08-14,gale_orb5,WETO,9.6868,195.01385041551248,24.51759414116707,863586.468816,41443557,True
2026-08-14T15:05:27.928816+00:00,2026-08-14,gale_orb5,AKAN,7.51,55.88822355289421,9.06878512742945,540841.0,10288164,True
2026-08-14T15:05:27.928816+00:00,2026-08-14,gale_orb5,CGTL,4.7399,36.684782608695656,122.26532650446129,1091666.2114489998,15657799,False
2026-08-14T15:05:27.928816+00:00,2026-08-14,gale_orb5,HHS,4.38,50.53380782918151,157.54749812553936,3909281.64565,3340968,False
2026-08-14T15:05:27.928816+00:00,2026-08-14,gale_orb5,LBGJ,3.2004,24.08026755852842,8.073168248620505,514586.5584,11915522,True
2026-08-14T15:05:27.928816+00:00,2026-08-14,gale_orb5,MF,17.13,30.399999999999995,11.33591842429598,1384449.605185,1949914,True
2026-08-14T15:05:27.928816+00:00,2026-08-14,gale_orb5,WETO,9.6868,195.01385041551248,24.51759414116707,863586.468816,41443557,True
2026-08-14T15:10:32.842232+00:00,2026-08-14,gale_orb5,AKAN,6.795,55.88822355289421,9.516659440020236,540841.0,10796259,True
2026-08-14T15:10:32.842232+00:00,2026-08-14,gale_orb5,CGTL,4.65,36.684782608695656,122.96422650844366,1091666.2114489998,15747303,False
2026-08-14T15:10:32.842232+00:00,2026-08-14,gale_orb5,HHS,4.385,50.53380782918151,160.98665006766922,3909281.64565,3413899,False
2026-08-14T15:10:32.842232+00:00,2026-08-14,gale_orb5,LBGJ,3.33,24.08026755852842,8.11986861708717,514586.5584,11984449,True
2026-08-14T15:10:32.842232+00:00,2026-08-14,gale_orb5,MF,12.88,30.399999999999995,13.320355556589076,1384449.605185,2291261,True
2026-08-14T15:10:32.842232+00:00,2026-08-14,gale_orb5,WETO,9.365,195.01385041551248,25.865724236968088,863586.468816,43722382,True
2026-08-14T15:15:30.183215+00:00,2026-08-14,gale_orb5,AKAN,6.795,55.88822355289421,9.516659440020236,540841.0,10796259,True
2026-08-14T15:15:30.183215+00:00,2026-08-14,gale_orb5,CGTL,4.65,36.684782608695656,122.96422650844366,1091666.2114489998,15747303,False
2026-08-14T15:15:30.183215+00:00,2026-08-14,gale_orb5,HHS,4.385,50.53380782918151,160.98665006766922,3909281.64565,3413899,False
2026-08-14T15:15:30.183215+00:00,2026-08-14,gale_orb5,LBGJ,3.33,24.08026755852842,8.11986861708717,514586.5584,11984449,True
2026-08-14T15:15:30.183215+00:00,2026-08-14,gale_orb5,MF,12.88,30.399999999999995,13.320355556589076,1384449.605185,2291261,True
2026-08-14T15:15:30.183215+00:00,2026-08-14,gale_orb5,WETO,9.365,195.01385041551248,25.865724236968088,863586.468816,43722382,True
2026-08-14T15:20:33.867171+00:00,2026-08-14,gale_orb5,AKAN,6.795,55.88822355289421,9.516659440020236,540841.0,10796259,True
2026-08-14T15:20:33.867171+00:00,2026-08-14,gale_orb5,CGTL,4.65,36.684782608695656,122.96422650844366,1091666.2114489998,15747303,False
2026-08-14T15:20:33.867171+00:00,2026-08-14,gale_orb5,HHS,4.385,50.53380782918151,160.98665006766922,3909281.64565,3413899,False
2026-08-14T15:20:33.867171+00:00,2026-08-14,gale_orb5,LBGJ,3.33,24.08026755852842,8.11986861708717,514586.5584,11984449,True
2026-08-14T15:20:33.867171+00:00,2026-08-14,gale_orb5,MF,12.88,30.399999999999995,13.320355556589076,1384449.605185,2291261,True
2026-08-14T15:20:33.867171+00:00,2026-08-14,gale_orb5,WETO,9.365,195.01385041551248,25.865724236968088,863586.468816,43722382,True
2026-08-14T15:25:24.946037+00:00,2026-08-14,gale_orb5,AKAN,6.795,55.88822355289421,9.516659440020236,540841.0,10796259,True
2026-08-14T15:25:24.946037+00:00,2026-08-14,gale_orb5,CGTL,4.65,36.684782608695656,122.96422650844366,1091666.2114489998,15747303,False
2026-08-14T15:25:24.946037+00:00,2026-08-14,gale_orb5,HHS,4.385,50.53380782918151,160.98665006766922,3909281.64565,3413899,False
2026-08-14T15:25:24.946037+00:00,2026-08-14,gale_orb5,LBGJ,3.33,24.08026755852842,8.11986861708717,514586.5584,11984449,True
2026-08-14T15:25:24.946037+00:00,2026-08-14,gale_orb5,MF,12.88,30.399999999999995,13.320355556589076,1384449.605185,2291261,True
2026-08-14T15:25:24.946037+00:00,2026-08-14,gale_orb5,WETO,9.365,195.01385041551248,25.865724236968088,863586.468816,43722382,True
2026-08-14T15:30:27.260517+00:00,2026-08-14,gale_orb5,AKAN,6.4419,55.88822355289421,9.912123744632767,540841.0,11244897,True
2026-08-14T15:30:27.260517+00:00,2026-08-14,gale_orb5,CGTL,5.225,36.684782608695656,126.67584436231527,1091666.2114489998,16154245,False
2026-08-14T15:30:27.260517+00:00,2026-08-14,gale_orb5,HHS,4.42,50.53380782918151,164.28720981227102,3909281.64565,3483891,False
2026-08-14T15:30:27.260517+00:00,2026-08-14,gale_orb5,LBGJ,3.3,24.08026755852842,8.16684609685569,514586.5584,12053785,True
2026-08-14T15:30:27.260517+00:00,2026-08-14,gale_orb5,MF,12.75,30.399999999999995,13.988024091342464,1384449.605185,2406108,True
2026-08-14T15:30:27.260517+00:00,2026-08-14,gale_orb5,WETO,7.5066,195.01385041551248,26.832604744885497,863586.468816,45356758,True
2026-08-14T15:35:27.138084+00:00,2026-08-14,gale_orb5,AKAN,6.4419,55.88822355289421,9.912123744632767,540841.0,11244897,True
2026-08-14T15:35:27.138084+00:00,2026-08-14,gale_orb5,CGTL,5.225,36.684782608695656,126.67584436231527,1091666.2114489998,16154245,False
2026-08-14T15:35:27.138084+00:00,2026-08-14,gale_orb5,HHS,4.42,50.53380782918151,164.28720981227102,3909281.6456500003,3483891,False
2026-08-14T15:35:27.138084+00:00,2026-08-14,gale_orb5,LBGJ,3.3,24.08026755852842,8.16684609685569,514586.5584,12053785,True
2026-08-14T15:35:27.138084+00:00,2026-08-14,gale_orb5,MF,12.75,30.399999999999995,13.988024091342464,1384449.605185,2406108,True
2026-08-14T15:35:27.138084+00:00,2026-08-14,gale_orb5,WETO,7.5066,195.01385041551248,26.832604744885497,863586.468816,45356758,True
